"y","density"
0.108699036519125,1.66851201033371
0.109522514068512,1.58887279530672
0.1103459916179,1.51230479031113
0.111169469167287,1.43873330906262
0.111992946716674,1.36808284702341
0.112816424266062,1.30027728324407
0.113639901815449,1.23524007245574
0.114463379364836,1.17289442740304
0.115286856914224,1.11316349144098
0.116110334463611,1.05597050145001
0.116933812012998,1.00123894115233
0.117757289562385,0.948892684939423
0.118580767111773,0.89885613234599
0.11940424466116,0.851054333328343
0.120227722210547,0.805413104526497
0.121051199759935,0.761859136708433
0.121874677309322,0.720320093612272
0.122698154858709,0.680724702417657
0.123521632408097,0.643002836091297
0.124345109957484,0.607085587863612
0.125168587506871,0.572905338103681
0.125992065056259,0.540395813868395
0.126815542605646,0.509492141408768
0.127639020155033,0.480130891921992
0.128462497704421,0.452250120842005
0.129285975253808,0.4257894009642
0.130109452803195,0.400689849701411
0.130932930352582,0.376894150768745
0.13175640790197,0.35434657059398
0.132579885451357,0.332992969748519
0.133403363000744,0.312780809691027
0.134226840550132,0.293659155112215
0.135050318099519,0.275578672164723
0.135873795648906,0.258491622856773
0.136697273198294,0.242351855882287
0.137520750747681,0.227114794153652
0.138344228297068,0.212737419296161
0.139167705846456,0.199178253355567
0.139991183395843,0.18639733796225
0.14081466094523,0.174356211187059
0.141638138494618,0.163017882315295
0.142461616044005,0.152346804756419
0.143285093593392,0.142308847297959
0.144108571142779,0.132871263902919
0.144932048692167,0.124002662240684
0.145755526241554,0.115672971132076
0.146579003790941,0.107853407079868
0.147402481340329,0.100516440046792
0.148225958889716,0.0936357586337885
0.149049436439103,0.0871862348021871
0.149872913988491,0.08114388827444
0.150696391537878,0.0754858507392673
0.151519869087265,0.0701903299783769
0.152343346636653,0.0652365740235146
0.15316682418604,0.0606048354443685
0.153990301735427,0.0562763358598993
0.154813779284814,0.0522332307579478
0.155637256834202,0.0484585747005343
0.156460734383589,0.0449362869851063
0.157284211932976,0.0416511178251164
0.158107689482364,0.0385886151067324
0.158931167031751,0.0357350917722091
0.159754644581138,0.0330775938744637
0.160578122130526,0.0306038693417257
0.161401599679913,0.0283023374857557
0.1622250772293,0.026162059282052
0.163048554778688,0.0241727084456846
0.163872032328075,0.022324543321914
0.164695509877462,0.0206083796065509
0.16551898742685,0.0190155639071019
0.166342464976237,0.0175379481521021
0.167165942525624,0.016167864852667
0.167989420075011,0.0148981032171817
0.168812897624399,0.0137218861171852
0.169636375173786,0.0126328478998898
0.170459852723173,0.0116250130403903
0.171283330272561,0.0106927756244542
0.172106807821948,0.00983087965083975
0.172930285371335,0.00903440014034053
0.173753762920723,0.00829872503720825
0.17457724047011,0.00761953788723687
0.175400718019497,0.00699280127559943
0.176224195568885,0.00641474100649979
0.177047673118272,0.0058818310058258
0.177871150667659,0.00539077892726145
0.178694628217047,0.00493851244171776
0.179518105766434,0.00452216618947361
0.180341583315821,0.0041390693740628
0.181165060865208,0.00378673397669869
0.181988538414596,0.00346284356988022
0.182812015963983,0.00316524270876856
0.18363549351337,0.00289192687895065
0.184458971062758,0.00264103297930993
0.185282448612145,0.00241083031889657
0.186105926161532,0.00219971210692317
0.18692940371092,0.00200618741530101
0.187752881260307,0.00182887359346991
0.188576358809694,0.00166648911565582
0.189399836359082,0.00151784684110934
0.190223313908469,0.00138184766832928
0.191046791457856,0.00125747456475498
0.191870269007243,0.00114378695391292
0.192693746556631,0.0010399154425246
0.193517224106018,0.000945056870618916
0.194340701655405,0.000858469668240178
0.195164179204793,0.000779469502898926
0.19598765675418,0.000707425202474051
0.196811134303567,0.000641754938838271
0.197634611852955,0.000581922658042687
0.198458089402342,0.000527434743457281
0.199281566951729,0.000477836898821062
0.200105044501117,0.000432711238706056
0.200928522050504,0.000391673574442013
0.201751999599891,0.000354370884082126
0.202575477149279,0.000320478955512813
0.203398954698666,0.000289700192321816
0.204222432248053,0.000261761572537549
0.20504590979744,0.000236412750837839
0.205869387346828,0.000213424295297597
0.206692864896215,0.000192586050201741
0.207516342445602,0.000173705616891659
0.20833981999499,0.000156606945040249
0.209163297544377,0.000141129027161954
0.209986775093764,0.000127124689560105
0.210810252643152,0.000114459473294271
0.211633730192539,0.000103010599115211
0.212457207741926,9.26660106645781e-05
0.213280685291314,8.33234905708662e-05
0.214104162840701,7.48898443924439e-05
0.214927640390088,6.72801476631776e-05
0.215751117939476,6.04170515863357e-05
0.216574595488863,5.42301431985919e-05
0.21739807303825,4.8655356088333e-05
0.218221550587637,4.36344280014915e-05
0.219045028137025,3.91144019042114e-05
0.219868505686412,3.50471672951865e-05
0.220691983235799,3.13890387719532e-05
0.221515460785187,2.81003690551773e-05
0.222338938334574,2.51451938635063e-05
0.223162415883961,2.2490906209312e-05
