"nn"
0.0694610817712824
0.0108892107902784
0.0525307835850311
0.0879507759706677
0.0249572876796232
0.0106288736409271
0.0812078077367939
0.0984073467187561
0.0289930024507994
0.061894235564248
0.0477591975458581
0.0710850771632139
0.0164705871305396
0.0957168449822329
0.0156442925850888
0.0121557102547151
0.028647652033477
0.0164705871305396
0.0285656778874396
0.0181639518937933
0.0448930132509689
0.0325956879596259
0.0967888156080981
0.0458144092570284
0.00573107478459258
0.0505376038585242
0.0325956879596259
0.100567336268538
0.0458144092570284
0.0525307835850311
0.0949674536528161
0.0533590821966848
0.0856367510552482
0.0121557102547151
0.0534281927060927
0.0591739292214943
0.048438646535988
0.0640070992454558
0.00573107478459258
0.0694610817712824
0.0468937858840256
0.0984073467187561
0.0370712633709578
0.0370712633709578
0.0512680855283256
0.0437192085680675
0.0810163311863316
0.0281250854817555
0.0390642031204444
0.0328048172595536
0.0286501273813334
0.0184860712073064
0.0810163311863316
0.0793850918505912
0.0441899520565287
0.0534281927060927
0.0184860712073064
0.0773662133309873
0.0261223462086957
0.0533590821966848
0.0226582685519114
0.0281250854817555
0.0340893150132366
0.0956587532345001
0.028647652033477
0.0181639518937933
0.0698328847311792
0.0418506441956063
0.139282930328651
0.0448930132509689
0.0562960436725097
0.0156442925850888
0.0286501273813334
0.0730072700870551
0.0626292777823892
0.0261223462086957
0.023231299733123
0.0177249389530006
0.0177249389530006
0.0468937858840256
0.0106288736409271
0.0911859037637605
0.0981550356965911
0.0289930024507994
0.023231299733123
0.0226582685519114
0.0643444373408197
0.0368777879521293
0.0293336127179855
0.0429113453323345
0.0590653773193167
0.0368777879521293
0.0293336127179855
0.0730099797057962
0.0441899520565287
0.0512680855283256
0.0533029879169488
0.109937459862043
0.0390642031204444
0.0811618990539612
0.0190088959266211
0.0421746698352906
0.0692949623880186
0.0366673029697523
0.0834742112120784
0.0717597804761013
0.0222304380868905
0.0149285298529711
0.089585338001304
0.0686881697505328
0.107368286155934
0.0376010364789736
0.0993515266678975
0.128419428938169
0.0627144290094727
0.0529467938033155
0.0813071689051954
0.0447839631554394
0.0717597804761013
0.0280290902222623
0.0193260271946439
0.0138892343505932
0.0483554310001358
0.016939203551616
